D:\OneDrive\Êý¾Ý¼¯\Librispeech\train-clean-5
7367\86737\7367-86737-0113.flac	251680
7367\86737\7367-86737-0114.flac	106560
7367\86737\7367-86737-0115.flac	205840
7367\86737\7367-86737-0116.flac	193920
7367\86737\7367-86737-0117.flac	174320
7367\86737\7367-86737-0118.flac	232320
7859\102519\7859-102519-0000.flac	177680
7859\102519\7859-102519-0001.flac	209440
7859\102519\7859-102519-0002.flac	222000
7859\102519\7859-102519-0003.flac	120880
7859\102519\7859-102519-0004.flac	239600
7859\102519\7859-102519-0005.flac	112000
7859\102519\7859-102519-0006.flac	243280
7859\102519\7859-102519-0007.flac	207840
7859\102519\7859-102519-0008.flac	235520
7859\102519\7859-102519-0009.flac	225360
7859\102519\7859-102519-0010.flac	139520
7859\102519\7859-102519-0011.flac	234160
7859\102519\7859-102519-0012.flac	255920
7859\102519\7859-102519-0013.flac	138960
7859\102519\7859-102519-0014.flac	178159
7859\102519\7859-102519-0015.flac	103120
7859\102519\7859-102519-0016.flac	141680
7859\102519\7859-102519-0017.flac	204160
7859\102519\7859-102519-0018.flac	150240
7859\102519\7859-102519-0019.flac	56320
7859\102519\7859-102519-0020.flac	54320
7859\102519\7859-102519-0021.flac	39760
7859\102519\7859-102519-0022.flac	207600
7859\102519\7859-102519-0023.flac	220240
7859\102519\7859-102519-0024.flac	250960
7859\102519\7859-102519-0025.flac	197680
7859\102519\7859-102519-0026.flac	141040
7859\102519\7859-102519-0027.flac	219360
7859\102519\7859-102519-0028.flac	248480
7859\102519\7859-102519-0029.flac	235360
7859\102519\7859-102519-0030.flac	40399
7859\102519\7859-102519-0031.flac	218401
7859\102519\7859-102519-0032.flac	138160
7859\102519\7859-102519-0033.flac	91600
7859\102519\7859-102519-0034.flac	227840
7859\102519\7859-102519-0035.flac	246480
7859\102519\7859-102519-0036.flac	191440
7859\102519\7859-102519-0037.flac	243440
7859\102519\7859-102519-0038.flac	252640
7859\102519\7859-102519-0039.flac	252400
7859\102519\7859-102519-0040.flac	248800
7859\102519\7859-102519-0041.flac	204320
7859\102519\7859-102519-0042.flac	236720
7859\102519\7859-102519-0043.flac	224000
7859\102519\7859-102519-0044.flac	252640
7859\102519\7859-102519-0045.flac	179920
7859\102519\7859-102519-0046.flac	241200
7859\102519\7859-102519-0047.flac	52320
7859\102519\7859-102519-0048.flac	178160
7859\102519\7859-102519-0049.flac	182720
7859\102519\7859-102519-0050.flac	257280
7859\102519\7859-102519-0051.flac	58480
7859\102519\7859-102519-0052.flac	128000
7859\102519\7859-102519-0053.flac	37200
7859\102519\7859-102519-0054.flac	156320
7859\102519\7859-102519-0055.flac	247520
7859\102519\7859-102519-0056.flac	229520
8629\261139\8629-261139-0000.flac	118400
8629\261139\8629-261139-0001.flac	203600
8629\261139\8629-261139-0002.flac	175120
8629\261139\8629-261139-0003.flac	176560
8629\261139\8629-261139-0004.flac	150560
8629\261139\8629-261139-0005.flac	200640
8629\261139\8629-261139-0006.flac	201440
8629\261139\8629-261139-0007.flac	34320
8629\261139\8629-261139-0008.flac	225920
8629\261139\8629-261139-0009.flac	254560
8629\261139\8629-261139-0010.flac	251120
8629\261139\8629-261139-0011.flac	233440
8629\261139\8629-261139-0012.flac	227920
8629\261139\8629-261139-0013.flac	240960
8629\261139\8629-261139-0014.flac	222480
8629\261139\8629-261139-0015.flac	200480
8629\261139\8629-261139-0016.flac	199200
8629\261139\8629-261139-0017.flac	249840
8629\261139\8629-261139-0018.flac	254000
8629\261139\8629-261139-0019.flac	181360
8629\261139\8629-261139-0020.flac	254320
8629\261139\8629-261139-0021.flac	222400
8629\261139\8629-261139-0022.flac	246800
8629\261139\8629-261139-0023.flac	207840
8629\261139\8629-261139-0024.flac	181360
8629\261139\8629-261139-0025.flac	242880
8629\261139\8629-261139-0026.flac	221520
8629\261139\8629-261139-0027.flac	240560
8629\261139\8629-261139-0028.flac	130480
8629\261139\8629-261139-0029.flac	241680
8629\261139\8629-261139-0030.flac	50800
8629\261139\8629-261139-0031.flac	35360
8629\261139\8629-261139-0032.flac	264240
8629\261139\8629-261139-0033.flac	203760
8629\261139\8629-261139-0034.flac	252560
8629\261139\8629-261139-0035.flac	153600
8629\261139\8629-261139-0036.flac	155280
8629\261139\8629-261139-0037.flac	101120
8629\261139\8629-261139-0038.flac	176640
8629\261139\8629-261139-0039.flac	249920
8629\261139\8629-261139-0040.flac	249440
8629\261139\8629-261139-0041.flac	60400
8629\261139\8629-261139-0042.flac	229280
8629\261139\8629-261139-0043.flac	231760
8629\261139\8629-261139-0044.flac	246240
8629\261139\8629-261139-0045.flac	232320
8629\261139\8629-261139-0046.flac	152960
8629\261139\8629-261139-0047.flac	242720
8629\261139\8629-261139-0048.flac	143680
8629\261139\8629-261139-0049.flac	250240
8629\261139\8629-261139-0050.flac	253760
8629\261139\8629-261139-0051.flac	238880
8629\261139\8629-261139-0052.flac	256000
8629\261139\8629-261139-0053.flac	194880
8629\261139\8629-261139-0054.flac	159920
8629\261139\8629-261139-0055.flac	230000
8629\261139\8629-261139-0056.flac	107600
8629\261139\8629-261139-0057.flac	210000
8629\261139\8629-261139-0058.flac	236960
8629\261139\8629-261139-0059.flac	215360
8629\261139\8629-261139-0060.flac	83840
8629\261139\8629-261139-0061.flac	202800
8629\261139\8629-261139-0062.flac	36080
8629\261139\8629-261139-0063.flac	236240
8629\261139\8629-261139-0064.flac	51760
8629\261139\8629-261139-0065.flac	250880
8629\261139\8629-261139-0066.flac	237440
8629\261139\8629-261139-0067.flac	57040
8629\261139\8629-261139-0068.flac	241760
8629\261139\8629-261139-0069.flac	257120
8629\261139\8629-261139-0070.flac	210400
8629\261139\8629-261139-0071.flac	238160
8629\261139\8629-261139-0072.flac	255440
8629\261139\8629-261139-0073.flac	67680
8629\261139\8629-261139-0074.flac	88080
8629\261139\8629-261139-0075.flac	245840
8629\261139\8629-261139-0076.flac	158400
